Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience,Annual Base Pay,Signing Bonus,Annual Bonus,Annual Stock Value/Bonus,Gender,Additional Comments
3/21/2016 14:49:39,Metromile,San Fransico,Senior Mobile Developer,1,3,145000,0,0,9000 options,Male,
3/21/2016 14:49:46,A software company,Poland,Team Leader,2,4,19000,0,500,0,Male,
3/21/2016 14:49:57,Amazon Web Services,Seattle,Systems Engineer,1,4,98000,30000,,70000,Male,
3/21/2016 14:50:16,,San Francisco,Lead Fullstack Developer,2,9,165000,5000,16500,100000,Male,
3/21/2016 14:50:17,,"Vancouver, BC",Software Developer,3,5,"72,000",0,0,,Male,
3/21/2016 14:50:20,,"Columbus, OH, USA",Software Developer Web,1,4,82000,0,7000,0,Male,
3/21/2016 14:50:33,TD Securities,NYC,Senior Software Engineer,0,14,170000,0,25000,0,Male,
3/21/2016 14:50:44,Mom,basement,pro desktop ricer,13,13,-1,0,0,0,Anime,
3/21/2016 14:50:51,Texas A&M,,Programmer Analyst,3,3,"46,000",0,0,0,Female,
3/21/2016 14:50:52,,San Francisco ,Linux admin ,1,1,70000,,,,Male,
3/21/2016 14:51:02,TDW,Amsterdam,Webdeveloper,2,4,36000,,3000,,Male,
3/21/2016 14:51:05,,,QA Engineer,1,4,105000,,,,Male,
3/21/2016 14:51:13,,,secret,,,secret,,,,,
3/21/2016 14:51:16,Independent Movie Studio,Greater Los Angeles Area,IT Director,2,8,93500,0,3000,0,Male,
3/21/2016 14:51:21,,,Software Engineer,3.5,5,"110,000","5,000",,,Female,
3/21/2016 14:51:47,,"San Francisco, CA",Senior Software Engineer,1,8,138000,0,0,60000,Male,
3/21/2016 14:52:01,Pandora,San Francisco,Software Engineer,1,3,115000,50000,10000,40000,Male,
3/21/2016 14:52:01,NIke,Portland,Javascript Engineer,0,8,156000,0,0,0,Male,Contractor
3/21/2016 14:52:38,,"New York, NY",Associate Web Developer,5,2,83000,,,,Male,
3/21/2016 14:52:55,Zenoss,Austin,Solutions Engineer,3,14,132000,0,10% but that NEVER happens,0,Male,
3/21/2016 14:53:07,3M,St. Paul,Full stack web developer,2,13,140000,,,,Male,
3/21/2016 14:53:15,,"San Francisco, CA",Software Engineer,2.5,5,100000,,25000,,Male,
3/21/2016 14:54:43,A non-profit research institute,"Berlin, Germany",Software Engineer,1.5,9,43000 EUR,0,0,0,Female,But the atmosphere is really nice! :)
3/21/2016 14:53:35,,,"SVP, Tech",3,5,175000,,25000,,Male,
3/21/2016 14:53:42,Crowdrise,Los Angeles,Frontend Developer,0,4,75000,0,0,0,Male,
3/21/2016 14:54:10,,"Denver, Co",Software Engineer,1,1,70000,0,0,0,Male,
3/21/2016 14:54:42,,"Chicago, IL",Lead Software Engineer,0.5,10,140000,0,,0,Male,
3/21/2016 14:54:50,Automotive,Austin TX,Software Test,3,6,65000,0,7000,0,Male,"Don't move to Austin, just come visit."
3/21/2016 14:55:16,,"Leeds, United Kingdom",Software Developer,1,5,"£35,000",,,,Male,
3/21/2016 14:55:23,,"St Louis, MO",Software Engineer,6,8,105000,,7000,,Male,
3/21/2016 14:55:31,,,Network Tech,,,48000,,,,,
3/21/2016 14:55:44,Concrete Solutions,Sao Paulo,Senior Android Developer,1,8,R$ 72k,,,,Male,
3/21/2016 14:55:52,Hearst,USA,Software Developer,2,3,11000,0,0,0,Male,
3/21/2016 14:55:53,Toptal (Freelance),Buenos Aires,Senior Software Developer,1,10,96000,0,0,0,Male,$50 usd / hour working remotely with US companies
3/21/2016 14:56:05,,"Des Moines, Iowa",Web Developer,1,2,55000,None,5500,,Male,
3/21/2016 14:56:09,LiveOps,Redwood City,Project Manager,2,4,90000,,4500,,Male,
3/21/2016 14:56:12,,"Boston, MA",Senior QA Engineer,18,19,"100,000",0,"20,000",,Male,6 wks. PTO
3/21/2016 14:56:12,,Edinburgh,Intern Software Engineer,0.25,3,26000,0,0,0,Male,"GBP, friendly atmosphere, second time going back to them."
3/21/2016 14:56:15,,"Poznan, Poland",Webdeveloper,2,5,15200,0,0,0,Male,That's the reason why we do not want to stay here.
3/21/2016 14:56:16,Microsoft,Redmond,SDE Intern,0.66,1.33,90000,5000,10000,0,Male,"Every two internships pay goes up by $500/month, an each internship after the first has a $5000 signing bonus. These numbers are annual iff you has three consecutive internships after already having two to start, and neglects the pay raise which would happen in the third."
3/21/2016 14:56:26,Technicolor Belgium,Edegem,Software engineer,4,16,82500,0,6500,0,Male,Euro
3/21/2016 14:56:38,Bloomberg LP,"New York, NY",Senior Software Egnineer,2,2,120000,0,20000,0,Male,
3/21/2016 14:56:41,CabinetM,Boston,Product Manager,0.5,0,45000,0,0,,Male,
3/21/2016 14:57:34,startup,india,web developer,0.5,0.5,3609,,,,Male,
3/21/2016 14:56:54,,San Francisco,Senior Solutions Engineer,3,9,"165,000",7000,"35,000","10,000",Male,
3/21/2016 14:56:56,Paylocity,Remote,Software Engineer,1,2,86500,0,2000,0,Male,
3/21/2016 14:56:59,thoughtworks,London,senior sw developer,2,6,50000,0,0,0,Male,
3/21/2016 14:57:04,Shutterstock,New York,Engineer,3,5,100000,0,0,1000,Meat Popsicle,
3/21/2016 14:57:06,,"Cleveland, OH",Software Developer,0.5,4,"54,000",0,0,0,Male,No Benefits.
3/21/2016 14:57:13,Harvard,"Cambridge, MA",Research Fellow,2,5,62000,0,0,0,Male,
3/21/2016 14:57:16,,,Web analyst,,,81000,,8000,7000,Male,
3/21/2016 14:57:28,,"Melbourne, Australia",Design Engineer,1,5,90000,,10000,,Male,
3/21/2016 14:57:37,,"St. Louis, MO",Senior Software Engineer,3,7,90000,0,0,0,Male,
3/21/2016 14:57:39,,"Chicago, IL","Director, Online Marketing",5,12,135000,,50000,,Male,
3/21/2016 14:57:47,ARM Ltd,Cambridge,Software Engineer,2.5,1,£38500,£2000,5-10%,£4000,Male,
3/21/2016 14:57:56,,,Web Developer,1,8,80000,,,,Male,
3/21/2016 14:58:04,Oracle,"Seattle, WA",UX Developer,5,8,129500,0,0,20000,Male,
3/21/2016 14:58:11,SAIC,"Huntsville, AL",Senior Computer Engineer,8,25,119000,0,0,0,Male,Government contracting
3/21/2016 14:58:20,City of Carson City,"Carson City, NV",IT Systems Technician,1,4,46000,,,,Male,
3/21/2016 14:58:31,Full Time Twat,UK,Twat Master,5,7,45000,0,5000,,Twat,all in GBP 
3/21/2016 14:58:33,microsoft,seattle,PM,0,1,105000,20000,20000,30000,Male,
3/21/2016 14:59:49,Intel,"Folsom, CA",Software Engineering Manager,2,16,160000,10000,25000,8000,Male,pretty awesome place to work at
3/21/2016 14:58:37,,"Winnipeg,MB",Senior Developer,17,21,78000,,15000,,Male,
3/21/2016 14:58:43,,London,Lead Mobile Engineer,2,5,50000,,,,Male,
3/21/2016 14:58:49,,Kansas City,DevOps Engineer,1,5,"90,000",0,"~10,000",,Male,
3/21/2016 14:58:55,,Sunnyvale Ca.,Font End Developer,1.5,7,123000,,10000,,Male,
3/21/2016 14:59:05,,San Franciso,Bioinformatics Scientist,0.3,8,"100,000",0,0,0,Male,
3/21/2016 14:59:05,,"San Antonio, TX",Software Developer 2,3,3,66738,0,13038,0,Male,"Non-exempt, with OT, 2015 gross (minus bonuses) ~75,000"
3/21/2016 14:59:08,,Philadelphia,Web Developer,1,15,120000,0,0,0,Male,
3/21/2016 14:59:21,,"Vancouver, BC",Senior Developer,3,15,122000,0,0,0,Male,
3/21/2016 14:59:31,Infinera,Stockholm,Senior Software Developer,3,10,60000,,,,Female,
3/21/2016 14:59:44,Apple,Cupertino,Software Engineer ,2,3.5,"131,000","17,000 (Cash) + 100,000 (over 4 years stock)",10000,"15,000",Male,
3/21/2016 14:59:47,,"Philadelphia, PA",Software Engineer,2,4,80000,,,,Male,
3/21/2016 14:59:49,KPMG,New York,Manager,5,5,105000,0,10000,0,Male,
3/21/2016 15:00:04,Hewlett Packard Enterprise,"Roseville, CA",Software Engineer,19,4,125000,0,5700,0,Male,
3/21/2016 15:00:19,Pandora,Oakland,Database Administrator,3,5,"$132,000","$4,000","$7,000","$25,000",Male,
3/21/2016 15:00:22,,Stockholm,Senior Software Engineer,2,10,67000,,,,,
3/21/2016 15:00:25,Google,Belgium,Operations Engineer,1.5,6.5,67500,0,13500,14000,Male,
3/21/2016 15:01:04,,"Denver, CO",Mechanical Engineer,0,5,"$84,000",$0,$0,$0,Female,Medical device
3/21/2016 15:01:11,,"Rochester, NY",Senior Front End Developer,3,5,90000,0,0,0,Male,
3/21/2016 15:01:30,Intel,"Folsom, CA",Software Engineer,3,15,135000,25000,15000,5000,Female,i know i am underpaid
3/21/2016 15:01:34,,,Senior Gentoo Installation Specialist,,,10000000,,,,Stallman,I have autism.
3/21/2016 15:01:45,Lawrence Livermore National Laboratory,"Livermore, CA",SES.2,3,4,120000,,,,Male,
3/21/2016 15:01:52,,"Bilbao, Spain",R&D Engineer,0,0,21000,,10%,,Male,"Just graduated, 3 year degree"
3/21/2016 15:01:57,,,ios engineer,1,4,150000,0,0,,,
3/21/2016 15:02:12,,Australia,Senior Software Engineer,2.5,10,108000 AUD,,,,Male,
3/21/2016 15:02:14,Yelp,SF,Product Manager,1.5,1.5,140000,10000,0,100000,Male,
3/21/2016 15:02:26,Google,MTV,Software Engineer II,2,3,121000,,70000,49000,Male,
3/21/2016 15:02:53,Startup,Palo Alto,Senior Front-end Engineer,1,15,140000,0,0,100000,Male,
3/21/2016 15:02:54,Austin AI startup,"Austin, TX",UI team lead,1.5,5,"90,000",0,"20,000",0,Male,
3/21/2016 15:03:14,Online loan company,Chicago IL,Sr Software Engineer,2,6,92700,0,92700,0,Male,Can't be specific about company name. Sorry
3/21/2016 15:03:17,,,Software Engineer,,,"80,000",,,,,
3/21/2016 15:03:33,E-commerce Fashion Company,England - Manchester,Senior Software Engineer,1,4,£42000 / $60300,0,1500,0,Male,"The wage seems low by SV standards, but in my area it's in the top 10%."
3/21/2016 15:03:39,,"Bremen, Germany",Researcher,3,3,55000,0,0,0,Male,
3/21/2016 15:05:19,,Dublin,Full stack developer,,,"70,000€",,,,Male,
3/21/2016 15:03:50,,"Boston, MA",Rails Engineer,1,5,120000,0,0,,Male,
3/21/2016 15:04:05,,"Seattle, wa",Engineering Manager,2,12,150000,0,0,0,Male,
3/21/2016 15:04:06,Pre Series A startup,"Copenhagen, Denmark",Lead Software Engineer,1,5,"108,500",,,,Male,
3/21/2016 15:04:06,Google,Kirkland WA USA,Software Developer III,3,14,150000,20000,30000,60000,Male,
3/21/2016 15:04:11,Oracle,Los Angeles,PMTS,5,15,122000,0,0,0,Male,
3/21/2016 15:04:38,,Salt Lake city,Director of Engineering,3,7,11000,,5000,,Male,
3/21/2016 15:04:49,,"Coventry, UK",Software Developer,2,6,80400,0,0,,Male,
3/21/2016 15:04:51,National Instruments,Austin,Software Engineer R&D,2,5,"$73,000","$3,000",$0,$300,Male,
3/21/2016 15:05:06,D2L,"Kitchener, Canada",Software Developer,3,3,70000,0,3%,0,Male,
3/21/2016 15:05:08,,London,Software Engineer,0,2,£67000,,5-10k,,Male,
3/21/2016 15:05:19,FedEx Ground,"Pittsburgh, PA",Engineer,3,4,67000,0,1000,0,Male,
3/21/2016 15:05:20,ICM,"Sydney, Australia",Manager,2.5,20,143000,0,7150,0,Male,
3/21/2016 15:05:21,Tableau,"Kirkland, WA",Software Engineer,1,1,86000,2400 RSUs,10% of salary,,Male,Love this company!
3/21/2016 15:05:28,EMC,Ireland,Senior Engineer,,,58000,,6000,,,
3/21/2016 15:05:28,,"Washington, DC",Senior Software Engineer,5,9,111500,0,3000,0,Male,
3/21/2016 15:05:30,Garmin,"Olathe, KS",Software Engineer 2,3,4,76000,4000,250,0,Female,Other benefits like ESPP and 401k matching/base contributions.
3/21/2016 15:05:42,,Frankfurt,Sysadmin,4,7,"35,000$",0,0,0,Male,shit working environment
3/21/2016 15:05:50,NA,Chile,COO,3,5,48000,,,,Male,
3/21/2016 15:05:53,Mozilla,Remote,Senior Software Engineer,1,6,124000,,40000,,Female,
3/21/2016 15:06:02,,,Senior UNIX administrator,9,25,140000,0,50000,0,Male,
3/21/2016 15:06:14,,Sydney,Software Engineer,0,3,70000,0,,8000,Male,in AUD
3/21/2016 15:06:18,Amazon,"Luxembourg, Luxembourg",Product Management Intern,0.5,0,24000,0,0,0,Male,internship
3/21/2016 15:06:38,Fed Govt,Washington DC,IT Program Manager,25,25,135000,0,0,0,Male,
3/21/2016 15:06:50,NGO,Sweden,Lead Engineer,1,1,44000,0,0,0,Male,
3/21/2016 15:07:21,poopfeast420,sdfsd,sdfsd,23453,34534,=sum(g1:g1000),34534,3453,345345,rastafarian,
3/21/2016 15:07:33,Twitter,San Francisco,Software engineer,2.5,5,133000,0,0,300000,Male,
3/21/2016 15:07:34,Playsaurus,Los Angeles,Software Engineer,1,5,75000,4000,30000,0,Male,
3/21/2016 15:07:45,Startup,"Greenville, SC",Front-end Engineer,,6,80000,,,,Male,
3/21/2016 15:07:52,Amazon.com,"Seattle, WA",SDE1,1,4,115000,50000,,,Male,
3/21/2016 15:07:55,,"Indianapolis, IN, USA",Software Engineer,5,10,85000,0,8000,0,Male,
3/21/2016 15:08:18,Twitter,San Franciaco,Sr. Software Engineer,2.5,10,150000,0,0,500000,Male,Hired as part of an acquisition 
3/21/2016 15:08:54,Tiny startup,"Brighton, UK",Engineer,0,20,86200,,0,1% equity,Male,
3/21/2016 15:08:57,Wayfair,Berlin,Marketing Manager,0,5,"75,000€",0,"15,000€","15,000€",Male,
3/21/2016 15:09:19,,"Brisbane, Australia",Product Designer,1,8,110000,,,10000,Male,
3/21/2016 15:09:21,RR Donnelley,"Chicago, IL",Manager / ProductOwner,15,15,10800,0,up to 10%,0,Male,"No 401k , frozen pension"
3/21/2016 15:09:28,C3IoT,"Redwood City, CA ",Senior Software Engineer,2,10,130000,0,18-22% of salary,,Male,
3/21/2016 15:09:34,,"Auckland, New Zealand",Senior Full Stack Developer,1,7,"NZ$ 75,000",0,0,0,Male,
3/21/2016 15:09:46,Freelancer/self-employed,Sweden,Consultant,4,12,61000,0,0,0,Male,Freelancer in a country that has a very different salary and taxation system than the US. 
3/21/2016 15:10:02,Startup,Palo Alto,Software Engineer,3,6,150000,0,15000,0,Male,
3/21/2016 15:10:03,,"Bowling Green, KY",Software Engineer,1,2,"80,000",0,0,0,Male,
3/21/2016 15:10:08,Uber,San Francisco,Software Engineer II,1,3,145000,0,24000,350000,Male,
3/21/2016 15:10:25,,,Software Developer,11,4,75000,,,,Male,
3/21/2016 15:10:32,,,Software Engineer,,,98000,,,,,
3/21/2016 15:10:33,,,Software Engineering Manager,7,4,160000,,24000,36000,Male,
3/21/2016 15:10:41,,,General Manager ,0.5,20,350000,,175000,200000 shares,Male,
3/21/2016 15:10:41,,,Software Developer,3,8,60000,,12000,,Male,
3/21/2016 15:10:50,Self Employed/Consultant,Remote,Senior Software Engineer,3,6,250000,0,0,0,Male,
3/21/2016 15:11:05,,"Ruhrgebiet, Germany",Frontend Developer,1,14,40500,,,,Male,
3/21/2016 15:11:06,Dun and Bradstreet,Austin,UI Architect,2,6,108000,0,15000,0,Male,
3/21/2016 15:11:08,Palantir,Palo Alto,Forward Deployed Engineer,3,5,155000,15000,28500,146000,Male,
3/21/2016 15:11:08,,"Irving, TX",VP of Techology,4,16,120000,0,0,0,Male,
3/21/2016 15:11:33,Booking.com,Amsterdam,Senior Developer,3,9,€66k,,€30K,€50K,Male,
3/21/2016 15:11:38,Email marketing company,,Designer & deveoper,1,8,160000,0,0,0,Male,
3/21/2016 15:11:47,,New Jersey,Developer,1,10,95000,0,5000,,Male,
3/21/2016 15:11:50,the nazi party of america,skokie illinois,fuhrer,99,99,1000000,0,0,0,master race,"░░░░░░░░░░░░░░░▄▀▄░░░░░░░░░░░░░░░
░░░░░░░░░░░░░▄▀░░░▀▄░░░░░░░░░░░░░
░░░░░░░░░░░▄▀░░░░▄▀█░░░░░░░░░░░░░
░░░░░░░░░▄▀░░░░▄▀░▄▀░▄▀▄░░░░░░░░░
░░░░░░░▄▀░░░░▄▀░▄▀░▄▀░░░▀▄░░░░░░░
░░░░░░░█▀▄░░░░▀█░▄▀░░░░░░░▀▄░░░░░
░░░▄▀▄░▀▄░▀▄░░░░▀░░░░▄█▄░░░░▀▄░░░
░▄▀░░░▀▄░▀▄░▀▄░░░░░▄▀░█░▀▄░░░░▀▄░
░█▀▄░░░░▀▄░█▀░░░░░░░▀█░▀▄░▀▄░▄▀█░
░▀▄░▀▄░░░░▀░░░░▄█▄░░░░▀▄░▀▄░█░▄▀░
░░░▀▄░▀▄░░░░░▄▀░█░▀▄░░░░▀▄░▀█▀░░░
░░░░░▀▄░▀▄░▄▀░▄▀░█▀░░░░▄▀█░░░░░░░
░░░░░░░▀▄░█░▄▀░▄▀░░░░▄▀░▄▀░░░░░░░
░░░░░░░░░▀█▀░▄▀░░░░▄▀░▄▀░░░░░░░░░
░░░░░░░░░░░░░█▀▄░▄▀░▄▀░░░░░░░░░░░
░░░░░░░░░░░░░▀▄░█░▄▀░░░░░░░░░░░░░
░░░░░░░░░░░░░░░▀█▀░░░░░░░░░░░░░░░ "
3/21/2016 15:11:56,,Netherlands,Developer,1,6,42000 Euro,0,0,0,Male,
3/21/2016 15:12:14,,I work remotely,Director of Engineering,0.25,20,140000,0,45000,0,Male,
3/21/2016 15:12:21,,Australia,Technical Consultant,,,100000,,12500,600,Male,
3/21/2016 15:12:22,,"Atlanta, GA",Software Engineer,2.5,4,94000,0,0,0,Male,
3/21/2016 15:12:22,Small Startup,"Easton, PA",Co-Founder,3,9,"36,000",0,0,0,Male,
3/21/2016 15:12:24,Bank,Frankfurt,Senior Expert,15,25,80000,,21000,0,Male,
3/21/2016 15:12:26,,"Vancouver, BC",Developer,0.5,3,70000,0,0,0,Male,
3/21/2016 15:12:28,,,sse,,,190000,,,,,
3/21/2016 15:13:01,,,Data Scientist,1,4,140000,10000,20000,50000,Male,
3/21/2016 15:13:17,,Vancouver,Senior Software Engineer,5,15,"102,000 CDN",,"9,000",,Male,
3/21/2016 15:13:23,LinkedIn,"Mountain View, CA",Senior Software Engineer,2,2,150000,0,15000,43000,Male,
3/21/2016 15:13:26,TradingTechnologies ,Chicago ,Infrastructure Engineer ,1,5,85000,,16000,1000,Male,
3/21/2016 15:13:28,Bloomberg,London,Software Developer,1,8,85000,5000,7500,0,Male,
3/21/2016 15:14:11,a nonprofit,San Francisco,web application developer,1,3,95000,0,1000,0,Female,
3/21/2016 15:14:15,,"Princeton, NJ",Director of Engineering,1,16,140000,0,0,0,Male,
3/21/2016 15:14:20,,Denver,BI Developer,0.4,4,80000,0,0,0,Male,
3/21/2016 15:14:30,Facebook,Menlo Park,Software Engineer,0,1,125000,25000,12000,25000,Male,"I start this summer, hired out of grad school (MS), counting my 4 internship summers as one year experience. "
3/21/2016 15:14:34,Uber,San Francisco,Software Engineer II,1,5,137000,0,,,Male,
3/21/2016 15:14:33,John Hopkins Applied Physics Lab,Maryland,Research intern,0,1,$30/hr,0,0,,Male,Never
3/21/2016 15:14:35,,,xxx,,,75000,,,,,
3/21/2016 15:14:35,Orange County Startup,"Orange County, CA",Front End Developer,1,2,72500,0,0,0,Male,
3/21/2016 15:14:43,Amazon,Seattle,SDE II,1,4,140000,"$95000 cash, $100000 stock",n/a,n/a,Male,
3/21/2016 15:14:48,Fruition Partners,New York City,Architect,2.5,4,100000,0,20000,0,Male,
3/21/2016 15:14:51,,,data analyst,0.8,2,90000,,,12000,Male,
3/21/2016 15:14:58,Contractor,London,Software Engineer,,10,185000,0,0,0,Male,"Java/Devops Contractor in London, with the typical 500-600 day rate, 6 weeks time off, 7.5 hour days. Translates to about 130K GBP, which at the moment is about 185K USD."
3/21/2016 15:15:29,,"Seattle, USA",Software Development Manager,,14,135000,,,,Male,
3/21/2016 15:15:55,University of Colorado,Boulder,Software Engineer,4,8,70000,0,0,0,Male,
3/21/2016 15:16:03,,"Kansai, Japan",Senior Engineer,2,8,50000,,10000,,Male,
3/21/2016 15:16:17,Ad Tech Company,NYC,Staff Software Engineer,5,9,170000,0,25000,38000?,Male,
3/21/2016 15:16:26,Loan Company,"BC, Canada",Training and Devolpment,2,0,40000,0,2000,0,Female,
3/21/2016 15:16:26,Dealer.com,Dallas,Technical Lead,4,12,135000,5000,15000,,Male,
3/21/2016 15:16:45,Facebook,Menlo Park,Software Engineer,2,3,145000,75000,15000,50000,Male,
3/21/2016 15:16:54,,Australia,Web Developer,1,3,50000,,,,Male,
3/21/2016 15:17:06,Nordstrom,"Seattle, WA",Software Engineer 3,2,10,130000,,,,Male,
3/21/2016 15:17:21,,"Berlin, Germany",Communications Advisor,1.4,,41000 EUR,,,,Male,
3/21/2016 15:17:27,,San Francisco,Senior Engineering Manager,2,9,215000,0,43000,75000,Male,
3/21/2016 15:17:34,,,asdf,,,1,,,,,
3/21/2016 15:18:08,,London,Software Engineer,0,,£80000,£15000,,,Male,
3/21/2016 15:18:14,Glassdoor,"Mill Valley, CA",Lead Engineer,4,8,150000,,15000,15000,Male,
3/21/2016 15:18:25,,"Alpharetta, GA",Software Engineer,2,2,"90,000",,,"2,500",Male,
3/21/2016 15:18:25,Bloomberg,,Team Lead,,10,"205,000",0,"45,000",0,,
3/21/2016 15:19:03,,,Software Engineer,0,4,"$70,000",0,5%,0,Male,
3/21/2016 15:19:27,,Boston,Product Manager,1,1,75000,,,,Male,
3/21/2016 15:19:39,Crittercism,"San Francisco, CA", Senior Engineer,3,9,135000,0,6000,50000,Male,
3/21/2016 15:19:41,The Home Depot,"Austin, TX",Software Engineer,1,10,125000,5000,8%,,Male,
3/21/2016 15:19:57,US Army,"Baltimore, MD",SAP Developer,4,8,64000,0,250,0,Male,
3/21/2016 15:20:08,,"Seattle, WA",Software Engineer,1,2,92500,0,500,0,Male,
3/21/2016 15:20:25,Microsoft,Redmond,SDE,1,0,105000,35000,,,Male,
3/21/2016 15:20:34,Enterprise Software company,San Jose,Staff Engineer,3,8,165000,0,0,15000,Male,
3/21/2016 15:21:20,Huron Consulting Group,"Portland, OR",Senior Software Engineer,,11,"90,000",0,0-15%,0,Male,
3/21/2016 15:21:38,BRK,München,System Administrator,3,3,32400,,2000,,Male,
3/21/2016 15:21:57,,"San Francisco, CA",Engineering Manager,2,13,"200,000","15,000",0,"84,000",Male,
3/21/2016 15:21:59,Google,Zurich,software engineer,4,11,170000,30000,30000,30000,Male,
3/21/2016 15:22:02,,,UI Engineering Manager,,,170000,,,,,
3/21/2016 15:22:05,,New Zealand,Snr Web Developer,2,14,80000 NZD,0,,,Male,
3/21/2016 15:22:28,Kabam,San Francisco,Senior PM,2,3,165000,10000,20000,2000,Male,
3/21/2016 15:23:43,,"London, UK",Developer,1.8,4.5,20500 GBP,0,,0,Male,
3/21/2016 15:22:29,Hospital,"Toronto, ON",Researcher/Programmer,4,15,85000 CAD,0,0,0,Male,
3/21/2016 15:22:36,,Toronto,Developer,0,0.6,100000,2,Unknown,Unknown,Male,
3/21/2016 15:22:41,Qualcomm,"Toronto, ON",Engineer,2,3,75000,10000,3000,8000,Male,In Canadian dollars
3/21/2016 15:22:52,Fever,Madrid,Backend engineer,1,2,35000,,,,Male,
